Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
1440	-27.21931	-46.77085	19.55154	0.0118879	0.19228	0.0769036	0.0697094	0.0762859	0.0779838	0.034132	0.0320573	0.0116708	0.00682867	0.129343	0.0615871	0.00890797	0.156876	0.0111852	0.065576	0.0508287	0.227507	0.0277962	0.041891	0.147805	1.18496	0.938347	0.567028	0.758285	0.917297	1.09016	1.31877	1.76358	0.4102304	0.4209388	0.00782594	0.12658	0.0506264	0.0458904	0.0502197	0.0513375	0.0224694	0.0211036	0.00768301	0.00449538	0.0851476	0.0405433	0.0058642	0.103273	0.00736334	0.0431693	0.033461	0.14977	0.0182985	0.0275772	0.0973015	1.519042
1476	-29.46523	-47.82934	18.36411	0.0383777	0.0744037	0.00560504	0.0306284	0.0127612	0.0121839	0.00454651	0.0209421	0.0171638	0.00282666	0.0330181	0.0208041	0.00617819	0.0519049	0.0253022	0.0743985	0.00419696	0.0676487	0.00926717	0.00619248	0.0699424	1.0474	0.984201	0.0259271	0.168416	0.573649	1.74323	5.93767	38.5696	2.640983	0.3547374	0.0652357	0.126474	0.00952764	0.0520631	0.0216919	0.0207107	0.00772831	0.035598	0.0291757	0.00480485	0.0561254	0.0353635	0.0105019	0.0882298	0.0430095	0.126465	0.00713414	0.114992	0.0157527	0.0105262	0.118891	0.5882928
1512	-31.33674	-49.95841	18.62168	0.154353	0.363568	0.165599	0.237772	0.0297995	0.00739708	0.212028	0.0215302	0.0130542	0.00263129	0.123919	0.176972	0.0666173	0.0255222	0.0306308	0.163185	0.0433105	0.101719	0.0747279	0.0354828	0.708165	0.153665	1.28211	0.429603	0.662287	0.879366	1.13718	1.50992	2.32773	0.6109162	0.03995108	0.0559658	0.131824	0.0600434	0.0862122	0.0108048	0.00268206	0.0768779	0.0078065	0.00473325	0.000954062	0.044931	0.0641673	0.0241544	0.00925392	0.0111062	0.0591682	0.0157037	0.0368816	0.0270951	0.0128655	0.256769	2.757983
1548	-29.67965	-48.59012	18.91047	0.125152	0.147837	0.00338774	0.0274931	0.0907757	0.163536	0.0436025	0.0817485	0.0812026	0.0943829	0.144105	0.0668271	0.0724787	0.0204246	0.136823	0.0943959	0.113785	0.0482818	0.0411667	0.143213	0.350841	1.06516	0.97828	0.625133	0.795235	0.931014	1.0741	1.25749	1.59966	0.3396908	0.3629358	0.0598397	0.0706861	0.0016198	0.0131454	0.043403	0.0781923	0.0208479	0.0390868	0.0388258	0.0451278	0.0689015	0.0319524	0.0346546	0.00976574	0.0654197	0.045134	0.0544048	0.0230852	0.0196832	0.0684751	0.167749	2.09146
1584	-28.95571	-48.49268	19.53697	0.00494349	0.0651125	0.064185	0.0805897	0.0187639	0.0593215	0.0212504	0.00881635	0.0696958	0.00739337	0.142155	0.0319701	0.22059	0.0125743	0.0211692	0.128368	0.195073	0.0196183	0.0183146	0.096803	0.0280615	1.39834	0.86722	0.507854	0.718602	0.902042	1.1086	1.39159	1.96907	0.4899232	0.5374794	0.00375997	0.0495239	0.0488184	0.0612957	0.0142716	0.0451193	0.0161629	0.00670563	0.0530099	0.00562332	0.108122	0.0243161	0.167778	0.00956386	0.0161011	0.0976355	0.148371	0.0149214	0.0139299	0.0736274	0.0213433	1.314769
1620	-25.3581	-46.53099	21.17289	0.0713821	0.0497629	0.0339861	0.0484241	0.0080833	0.0184398	0.00389881	0.0276639	0.0241915	0.0115279	0.128575	0.00714413	0.0219871	0.0194699	0.03075	0.00452083	0.0405671	0.0382322	0.000308585	0.0211983	0.00663657	0.089619	1.30346	0.282455	0.539792	0.825011	1.21211	1.85256	3.54038	0.9141291	0.02291822	0.115739	0.0806857	0.0551052	0.0785149	0.0131063	0.0298984	0.00632154	0.0448543	0.0392242	0.0186914	0.208471	0.0115835	0.0356499	0.0315686	0.0498581	0.00733009	0.0657756	0.0619897	0.000500341	0.034371	0.0107606	0.6167498
1656	-23.25178	-44.2465	20.99472	0.0484603	0.0740893	0.0821991	0.102591	0.0339127	0.0502251	0.0484649	0.0270588	0.0550277	0.000948647	0.197543	5.63487e-05	0.00786178	0.0131595	0.00715792	0.171999	0.0821601	0.151939	0.0124403	0.329744	0.00948428	0.103756	1.29875	0.764021	0.876981	0.959873	1.0418	1.14028	1.30887	0.1946216	0.02662968	0.032167	0.049179	0.0545622	0.0680979	0.0225106	0.0333385	0.03217	0.0179611	0.0365263	0.000629694	0.131125	3.74032e-05	0.0052185	0.00873505	0.00475129	0.11417	0.0545363	0.100854	0.00825762	0.218877	0.00629548	1.506522
1692	-27.45202	-48.21922	20.7672	0.0238494	0.216428	0.0240074	0.0316304	0.00687608	0.0877349	0.0355567	0.021417	0.0406355	0.0383075	0.0349422	0.0390503	0.0756849	0.0866856	0.051082	0.0250552	0.118121	0.155712	0.055731	0.210909	0.0290498	0.533575	1.15547	0.997203	0.998635	0.999574	1.00043	1.00137	1.0028	0.002025097	0.1539267	0.0169329	0.153662	0.0170451	0.0224573	0.00488197	0.0622911	0.0252449	0.0152059	0.0288509	0.027198	0.0248087	0.0277254	0.0537357	0.0615461	0.0362678	0.017789	0.083865	0.110555	0.0395686	0.149744	0.0206251	1.408466
1728	-34.11175	-52.58169	18.46994	0.00171423	0.0703793	0.00379665	0.0220572	0.048568	0.154148	0.0906975	0.0151726	0.0383381	0.17922	0.0465385	0.0666783	0.0560797	0.184441	0.0210352	0.00122966	0.373459	0.058524	0.0949135	0.0632636	0.103619	0.864199	1.04527	0.115517	0.349019	0.720074	1.38875	2.86517	8.65676	1.560629	0.2755911	0.00101202	0.0415494	0.0022414	0.0130217	0.0286728	0.0910031	0.0535445	0.00895736	0.0226334	0.105805	0.0274746	0.0393644	0.0331074	0.108887	0.0124184	0.000725947	0.220476	0.0345504	0.0560334	0.0373485	0.0611728	1.693872
1764	-30.12959	-47.62878	17.49919	0.224893	0.193018	0.0115845	0.0189672	0.00369437	0.0319973	0.260626	0.366782	0.226671	0.0889583	0.717333	0.147062	0.158472	0.261831	0.0647805	0.0635051	0.252531	0.136268	0.191931	0.229051	0.0435525	0.0557622	1.31475	0.73555	0.860888	0.954343	1.04784	1.16159	1.35953	0.2220806	0.01413763	0.0608887	0.0522587	0.00313646	0.00513527	0.00100023	0.00866312	0.0705631	0.0993046	0.06137	0.0240851	0.194215	0.0398164	0.0429057	0.0708894	0.017539	0.0171937	0.0683716	0.0368938	0.0519643	0.0620145	0.0117916	3.693508
1800	-36.83783	-56.13238	19.29455	0.0217401	0.0597665	0.195465	0.0541115	0.0201483	0.0813399	0.144277	0.0332906	0.0716189	0.166209	0.0883071	0.09472	0.12564	0.320758	0.00173189	0.0104855	0.158603	0.0930728	0.0422101	0.19556	0.0858014	0.635577	1.12147	0.551569	0.748131	0.913447	1.09475	1.33667	1.81301	0.4302182	0.188911	0.0105286	0.0289446	0.0946627	0.0262059	0.00975772	0.0393925	0.0698724	0.0161225	0.0346846	0.0804944	0.0427667	0.0458724	0.060847	0.155341	0.000838746	0.0050781	0.0768107	0.0450747	0.0204421	0.0947088	0.0415532	2.064858
1836	-26.21824	-46.27237	20.05413	0.131762	0.0443103	0.00824864	0.00447896	0.0180465	0.0271552	0.0378619	0.023202	0.0115962	0.135739	0.0647592	0.0209563	0.0414467	0.0108715	0.0136355	0.0680811	0.125717	0.0250902	0.139041	0.0147216	0.00971766	0.0142076	1.3286	0.135663	0.377484	0.737904	1.35519	2.64912	7.37123	1.444391	0.003564572	0.134942	0.0453795	0.00844768	0.00458704	0.0184819	0.0278104	0.0387755	0.0237619	0.0118761	0.139014	0.0663219	0.021462	0.0424468	0.0111339	0.0139645	0.0697239	0.128751	0.0256956	0.142396	0.0150768	0.00995215	0.9764383
1872	-36.77076	-53.29967	16.52892	0.00772491	0.259961	0.0136195	0.191391	0.000278846	0.00615616	0.0458394	0.432166	0.0490707	0.0203773	0.506424	0.203299	0.0183917	0.018753	0.264192	0.294733	0.0194777	0.38708	0.0256858	0.133501	0.031237	2.36203	0.545991	0.853626	0.925718	0.976207	1.02437	1.08024	1.17147	0.1144348	1.442041	0.00263706	0.0887432	0.00464933	0.0653356	9.51902e-05	0.00210154	0.0156483	0.147529	0.0167514	0.00695624	0.172879	0.0694006	0.00627842	0.00640175	0.0901875	0.100613	0.00664912	0.132138	0.00876841	0.0455735	0.0106634	2.929359
1908	-31.70154	-48.01788	16.31634	0.0400473	0.0551629	0.0525192	0.0184031	0.0297309	0.0265399	0.0100286	0.0208042	0.00648136	0.000859512	0.0300821	0.0380668	0.0698202	0.0207787	0.00935452	0.0349819	0.0275183	0.00685118	0.0075758	0.0615578	0.00993558	3.15547	0.28151	0.044246	0.218569	0.622249	1.60707	4.57521	22.6009	2.254522	3.736357	0.069394	0.0955864	0.0910054	0.031889	0.0515178	0.0459883	0.0173775	0.0360496	0.0112309	0.00148936	0.0521263	0.0659622	0.120985	0.0360054	0.0162095	0.0606168	0.0476837	0.0118717	0.0131274	0.106668	0.0172164	0.5770999
1944	-25.44158	-45.17823	19.73665	0.172426	0.0911779	0.0362229	0.0015235	0.0777898	0.0077718	0.00625035	0.0680623	0.0103007	0.0532347	0.00355842	0.0615637	0.186291	0.0013311	0.00392459	0.0964172	0.0412879	0.0469677	0.00173454	0.0313418	0.00527844	1.3555	0.881501	0.389668	0.631511	0.866408	1.15419	1.5835	2.56629	0.6814638	0.5125716	0.171661	0.0907734	0.0360622	0.00151674	0.0774447	0.00773733	0.00622263	0.0677604	0.010255	0.0529985	0.00354263	0.0612906	0.185465	0.0013252	0.00390718	0.0959895	0.0411047	0.0467594	0.00172685	0.0312028	0.00525502	1.004456
1980	-37.88485	-57.40782	19.52297	0.0715231	0.05025	0.0144731	0.0552426	0.0457533	0.0533397	0.0111623	0.0397078	0.0205889	0.0591279	0.0415574	0.0272113	0.0577166	0.0122217	0.0111612	0.0633899	0.00137984	0.0107156	0.0194778	0.0867357	0.00218512	1.10996	0.963346	0.157034	0.405401	0.754514	1.32536	2.46669	6.36803	1.33861	0.384065	0.0947425	0.0665633	0.0191717	0.0731767	0.0606068	0.0706559	0.0147861	0.0525986	0.0272729	0.0783233	0.0550487	0.0360452	0.0764538	0.0161894	0.0147847	0.083969	0.00182779	0.0141943	0.0258011	0.114894	0.0028945	0.7549211
2016	-33.76893	-50.90117	17.13224	0.0184257	0.0240958	0.00667428	0.059558	0.0358544	0.0182302	0.011165	0.00107107	0.000173041	0.0371136	0.0308897	0.0347704	0.030491	0.0120217	0.00667579	0.115764	0.0290706	0.0336779	0.0205716	0.0513065	0.00441163	2.96959	0.343468	0.0859923	0.302227	0.688452	1.45253	3.30877	11.6289	1.774047	2.881968	0.0316586	0.0414009	0.0114676	0.102331	0.0616042	0.0313228	0.0191835	0.00184029	0.000297316	0.0637677	0.0530741	0.0597418	0.052389	0.0206554	0.0114702	0.198903	0.0499485	0.0578646	0.0353457	0.0881536	0.00757997	0.5820121
2052	-29.16712	-47.73131	18.56419	0.083209	0.206023	0.021482	0.0504018	0.0317553	0.153086	0.00730554	0.223557	0.0021337	0.0623727	0.070947	0.0339649	0.112721	0.0275208	0.0708951	0.242665	0.0808679	0.00732947	0.107564	0.0107172	0.00304627	1.55757	0.814143	0.277355	0.535017	0.822727	1.21547	1.8691	3.60549	0.9273044	0.6377133	0.0516966	0.127999	0.0133465	0.0313139	0.0197291	0.0951104	0.00453883	0.138893	0.00132564	0.0387513	0.0440783	0.0211019	0.0700321	0.0170983	0.0440461	0.150764	0.0502421	0.0045537	0.0668282	0.00665845	0.0018926	1.609565
2088	-31.80121	-51.5096	19.70839	0.0132005	0.00679846	0.00240892	0.00246769	0.0324742	0.00591623	0.00992251	0.0109733	0.0033957	0.0152463	0.000280388	0.0235525	0.0191927	0.00123431	0.00845168	0.00287044	0.011565	9.45609e-05	0.0265978	0.00709224	0.0009256	0.0654922	1.3115	0.0544225	0.241789	0.64216	1.55724	4.13584	18.3748	2.104838	0.01664559	0.0644993	0.0332182	0.0117703	0.0120574	0.158673	0.0289075	0.0484827	0.0536168	0.0165918	0.0744952	0.00137001	0.11508	0.0937782	0.00603102	0.041296	0.0140254	0.0565081	0.000462037	0.12996	0.0346536	0.0045226	0.2046609
2124	-35.88343	-54.53867	18.65524	0.0152734	0.344665	0.0731246	0.0526532	0.450716	0.0181898	0.0980632	0.0541212	0.011666	0.145757	0.042755	0.0227516	0.070483	0.00326554	0.319447	0.0395259	0.0505454	0.0132184	0.306214	0.0427636	0.228056	0.111604	1.29613	0.190232	0.445148	0.776855	1.28724	2.24644	5.25674	1.19994	0.02870193	0.00635528	0.143416	0.0304273	0.0219091	0.187544	0.0075688	0.0408043	0.0225199	0.00485426	0.06065	0.0177905	0.009467	0.0293281	0.0013588	0.132923	0.0164468	0.0210321	0.0055002	0.127416	0.017794	0.0948947	2.403256
2160	-25.74861	-46.46439	20.71578	0.039245	0.216582	0.0120117	0.00480763	0.0929235	0.0108772	0.0843288	0.075071	0.0343859	0.0310524	0.0214573	0.00395092	0.159163	0.0033732	0.150872	0.0204077	0.0334103	0.0052055	0.0593802	0.100768	0.157808	0.257673	1.24744	0.489614	0.705896	0.897036	1.11478	1.41664	2.04243	0.5163711	0.06885367	0.029797	0.164441	0.00911996	0.00365022	0.0705527	0.0082586	0.0640271	0.056998	0.0261076	0.0235767	0.0162916	0.00299976	0.120845	0.00256112	0.11455	0.0154946	0.0253669	0.0039523	0.0450847	0.0765085	0.119816	1.317081
2196	-31.36423	-50.71739	19.35316	0.0233033	0.0791186	0.0255703	0.0178684	0.0270915	0.0215653	0.0180098	0.00106133	0.0155885	0.0913188	0.112402	0.0217095	0.0239716	0.000976856	0.0382829	0.00160609	0.0135735	0.0137142	0.0522445	0.0580367	0.0628351	1.65027	0.783244	0.241876	0.500468	0.80577	1.24105	1.99813	4.13436	1.026275	0.7023209	0.0323725	0.10991	0.0355218	0.0248224	0.037635	0.0299581	0.0250188	0.00147439	0.0216552	0.126858	0.156147	0.0301584	0.0333009	0.00135703	0.0531819	0.00223115	0.018856	0.0190515	0.072577	0.0806234	0.0872893	0.7198489
2232	-29.14799	-49.53799	20.38999	0.0540765	0.0303676	0.0583632	0.0246844	0.0115679	0.0461321	0.038151	0.105599	0.00314964	0.271889	0.056186	0.0670377	0.0740051	0.00905392	0.224593	0.00205322	0.00887602	0.0154238	0.0930272	0.135893	0.0464354	0.415047	1.19498	0.459944	0.6847	0.888544	1.12544	1.46049	2.17418	0.561572	0.1157746	0.0392837	0.0220604	0.0423977	0.0179319	0.00840345	0.0335125	0.0277147	0.076712	0.00228805	0.197512	0.0408161	0.0486993	0.0537608	0.00657719	0.163155	0.00149156	0.00644795	0.0112046	0.0675793	0.0987187	0.0337329	1.376564
2268	-30.38391	-48.43167	18.04776	0.0167697	0.0204504	0.00218652	0.00912719	0.011258	0.00497214	0.0188884	0.00335686	0.00158044	0.0454924	0.0298179	0.013177	0.0913278	0.00215393	0.0396209	0.00993495	0.0398442	0.0134798	0.00743912	0.00307556	0.0230437	1.54063	0.819788	0.0319584	0.186501	0.592197	1.68863	5.36189	31.2907	2.489759	0.6264358	0.0412035	0.0502469	0.00537231	0.0224257	0.0276612	0.0122166	0.0464092	0.00824787	0.00388318	0.111776	0.0732632	0.0323763	0.224394	0.00529225	0.0973494	0.0244104	0.097898	0.0331201	0.0182781	0.0075567	0.0566189	0.406997
2304	-23.90177	-44.93331	21.03154	0.0552737	0.0538579	0.00367219	0.0467847	0.0564207	0.0135266	0.0207457	0.0133248	0.00282847	0.00412834	0.0722086	0.00512855	0.128158	0.0038666	0.144595	0.0152357	0.00859767	0.0055768	0.00525935	0.0038788	0.0220549	0.103821	1.29873	0.246499	0.505111	0.808095	1.23748	1.97976	4.05681	1.012583	0.026647	0.080677	0.0786106	0.0053599	0.0682865	0.0823512	0.0197434	0.0302803	0.0194488	0.00412842	0.00602569	0.105395	0.00748559	0.187059	0.00564366	0.211049	0.0222379	0.0125491	0.00813986	0.0076765	0.00566146	0.0321912	0.6851231
2340	-33.54961	-52.74479	19.19518	0.0944483	0.126472	0.0228604	0.169182	0.018231	0.169814	0.213362	0.155512	0.0014389	0.152517	0.164279	0.0933325	0.347127	0.265287	0.176733	0.212051	0.00885846	0.0229191	0.0217266	0.0767819	0.113491	0.294526	1.23516	0.922426	0.961384	0.987789	1.01236	1.04017	1.0841	0.05838618	0.0794839	0.0359608	0.0481536	0.008704	0.0644152	0.00694137	0.0646559	0.0812368	0.0592106	0.000547854	0.05807	0.0625486	0.0355359	0.132167	0.101007	0.0672903	0.0807375	0.00337282	0.00872636	0.00827231	0.0292344	0.0432113	2.626425
2376	-25.09996	-45.25985	20.15989	0.0149089	0.222702	0.0364827	0.0378952	0.0242571	0.0251091	0.0215226	0.0138981	0.0104837	0.0222407	0.109097	0.0384007	0.00842299	0.00942975	0.0624224	0.0378709	0.00697794	0.072473	0.038952	0.0564792	0.149098	0.587175	1.13761	0.249552	0.508152	0.809609	1.23516	1.96792	4.00719	1.003685	0.1720495	0.0146291	0.218523	0.0357981	0.0371841	0.0238019	0.024638	0.0211187	0.0136373	0.0102869	0.0218233	0.10705	0.0376801	0.00826493	0.0092528	0.0612511	0.0371603	0.00684699	0.071113	0.0382211	0.0554194	0.146301	1.019124
2412	-25.63001	-45.84828	20.21827	0.0379595	0.0450413	0.013206	0.0192611	0.0437582	0.00892187	0.00167576	0.00171246	0.000894503	0.00499385	0.0131232	0.0127107	0.0235414	0.0186675	0.00459049	0.00882461	0.000117984	0.0222342	0.0198539	0.0338099	0.0673696	0.41817	1.19394	0.135027	0.37662	0.737377	1.35616	2.6552	7.40594	1.447788	0.1167477	0.0943637	0.111968	0.0328287	0.0478814	0.108779	0.0221789	0.00416577	0.00425702	0.00222365	0.0124142	0.032623	0.0315975	0.0585217	0.0464057	0.0114115	0.0219371	0.000293297	0.0552722	0.0493548	0.0840481	0.167474	0.402268
2448	-29.90138	-49.42506	19.52368	0.0322584	0.0239003	0.00272627	0.0048219	0.0021027	0.00849576	0.0134679	0.000508329	0.0211024	0.00944049	0.00539992	0.0114493	0.014044	0.00455394	0.00353816	0.0162442	0.00292808	0.0276592	0.0340531	0.0143898	0.0398309	0.186237	1.27125	0.038639	0.204592	0.609551	1.64055	4.88778	25.8806	2.3525	0.04883287	0.110129	0.0815945	0.00930738	0.0164618	0.00717855	0.0290042	0.0459787	0.00173541	0.0720427	0.0322295	0.0184351	0.0390875	0.0479457	0.015547	0.0120791	0.0554572	0.00999636	0.0944274	0.116256	0.0491264	0.135981	0.292915
2484	-33.08571	-49.76559	16.67988	0.255512	0.304124	0.0609145	0.0816386	0.107968	0.016166	0.0641108	0.112606	0.0173757	0.149931	0.178189	0.160129	0.130548	0.135489	0.0182073	0.0209758	0.0118792	0.0716894	0.0473938	0.112769	0.524235	2.27079	0.576404	0.416519	0.652371	0.875237	1.14255	1.53287	2.40085	0.6332809	1.313192	0.0989646	0.117793	0.0235934	0.0316202	0.041818	0.00626141	0.0248313	0.0436145	0.00672993	0.0580712	0.069016	0.0620209	0.0505636	0.0524775	0.00705202	0.00812433	0.00460106	0.0277667	0.0183565	0.0436777	0.203046	2.581851
2520	-24.17489	-43.90899	19.7341	0.0253183	0.202832	0.0174061	0.0204732	0.0598311	0.021354	0.0189566	0.0296796	0.0299163	0.050006	0.15719	0.0164829	0.00925323	0.0532844	0.0262461	0.0240285	0.0259699	0.198407	0.0600578	0.0830114	0.309218	0.716469	1.09451	0.333185	0.585077	0.846008	1.18202	1.70918	3.00133	0.7946931	0.2182007	0.0175953	0.140961	0.0120966	0.0142282	0.0415805	0.0148403	0.0131742	0.0206263	0.0207908	0.0347524	0.109241	0.011455	0.00643067	0.0370307	0.0182401	0.016699	0.0180482	0.137886	0.041738	0.05769	0.214895	1.438922
2556	-28.7142	-49.18593	20.47174	0.0307343	0.0662945	0.00747973	0.0332301	0.0462805	0.00811639	0.0634766	0.0399662	0.0653217	0.034697	0.143341	0.0367443	0.0461993	0.0790473	0.075034	0.0236246	0.010872	0.0382493	0.0307824	0.0199234	0.210483	0.850984	1.04967	0.644816	0.807349	0.935416	1.06904	1.23862	1.55083	0.3172752	0.270238	0.0276911	0.0597303	0.00673911	0.0299398	0.041698	0.00731274	0.0571914	0.0360089	0.0588538	0.0312614	0.129148	0.033106	0.0416248	0.0712203	0.0676044	0.0212854	0.00979552	0.034462	0.0277345	0.0179506	0.189642	1.109898
2592	-26.63025	-47.46161	20.83135	0.0170014	0.0496331	0.0129495	0.00241685	0.00288069	0.00610584	0.0201782	0.0877883	0.0187027	0.00906682	0.0241979	0.0230195	0.034561	0.0322038	0.0130738	0.0197	0.0125254	0.0829085	0.0192198	0.0254815	0.0049461	0.212724	1.26243	0.210146	0.467296	0.788713	1.26789	2.13997	4.75859	1.127953	0.05616804	0.0327857	0.0957132	0.0249721	0.00466068	0.00555516	0.0117746	0.0389119	0.169292	0.0360665	0.0174846	0.0466635	0.0443911	0.0666479	0.0621023	0.0252117	0.0379898	0.0241541	0.159882	0.0370638	0.0491389	0.00953814	0.5185606
2628	-30.19955	-50.68584	20.48629	0.0124449	0.0510201	0.00694689	0.00362787	0.039186	0.0162652	0.0533096	0.0333368	0.0250757	0.0316713	0.0576248	0.0407471	0.0408697	0.0213398	0.011884	0.0399978	0.0461437	0.0055701	0.00320848	0.0943004	0.020796	0.230319	1.25656	0.142449	0.386579	0.743406	1.34516	2.58679	7.02004	1.409094	0.06109766	0.0189893	0.0778498	0.0106	0.00553564	0.0597925	0.0248185	0.0813432	0.0508674	0.0382621	0.0483261	0.0879277	0.0621746	0.0623616	0.0325616	0.0181334	0.0610312	0.070409	0.00849922	0.00489571	0.14389	0.0317319	0.6553663
2664	-30.07288	-48.69331	18.62043	0.0650031	0.0796107	0.00716642	0.00391883	0.0249489	0.0832231	0.0160416	0.0265205	0.0011357	0.00789164	0.0311872	0.0140099	0.0262801	0.00624721	0.0169402	0.0260578	0.0478691	0.00818245	0.0450495	0.0128598	0.0213546	2.092	0.635999	0.145446	0.390524	0.745764	1.34091	2.56066	6.8754	1.394041	1.096439	0.113742	0.139302	0.0125397	0.00685712	0.0436552	0.145623	0.0280694	0.0464052	0.00198723	0.0138087	0.054571	0.0245143	0.0459845	0.0109313	0.0296417	0.0455956	0.0837607	0.0143175	0.078827	0.0225018	0.037366	0.5714982
2700	-30.034	-47.96707	17.93306	0.109754	0.064764	0.031281	0.0171175	0.0202337	0.0449495	0.0344869	0.00425069	0.024268	0.0311826	0.0145109	0.089091	0.0501057	0.0349153	0.047434	0.137255	0.128556	0.027442	0.201663	0.147761	0.248979	2.19635	0.601216	0.228535	0.48681	0.798844	1.25181	2.05419	4.37571	1.067299	1.217728	0.0726849	0.04289	0.0207158	0.0113361	0.0133997	0.0297679	0.022839	0.00281502	0.0160715	0.0206507	0.00960987	0.0590006	0.0331825	0.0231227	0.0314132	0.0908974	0.0851365	0.0181735	0.133552	0.0978551	0.164887	1.510003
2736	-32.07834	-52.05982	19.98148	0.152303	0.071721	0.0900701	0.0265263	0.0674403	0.00629481	0.0130283	0.0345874	0.0700165	0.0184652	0.0530703	0.121647	0.112282	0.107005	0.096692	0.134156	0.0114172	0.0510566	0.0658334	0.264894	0.0639964	0.629922	1.12336	0.591862	0.774303	0.923299	1.08307	1.29148	1.68958	0.3792369	0.1869161	0.093294	0.0439332	0.055173	0.0162489	0.041311	0.00385593	0.00798056	0.0211868	0.0428891	0.011311	0.0325086	0.0745156	0.0687789	0.0655467	0.0592293	0.082178	0.00699369	0.031275	0.0403267	0.162263	0.0392014	1.632502
2772	-29.53249	-49.99092	20.45843	0.0208491	0.0425069	0.0223074	0.0155713	0.0247773	0.00130746	0.00221886	0.0560104	0.00118542	0.00373858	0.0127684	0.0417087	0.100377	0.0306133	0.0266548	0.0228612	0.00204403	0.00818247	0.0634989	0.164029	0.148342	0.118889	1.2937	0.127955	0.366867	0.731366	1.3673	2.72578	7.81527	1.486687	0.03063273	0.0256903	0.0523773	0.0274873	0.0191871	0.0305308	0.00161106	0.0027341	0.0690164	0.00146069	0.00460671	0.0157333	0.0513938	0.123686	0.0377219	0.0328442	0.0281697	0.00251867	0.0100825	0.0782438	0.202117	0.182787	0.8115521
2808	-29.35316	-47.59131	18.23815	0.243904	0.260132	0.0224857	0.178108	0.0673994	0.149461	0.164317	0.0249479	0.00458447	0.00285899	0.102963	0.0696952	0.425958	0.0433442	0.00604142	0.0460548	0.0158344	0.0224917	0.0965553	0.244029	0.314248	1.10754	0.964154	0.638545	0.80351	0.934026	1.07063	1.24454	1.56606	0.3243418	0.3829052	0.0973506	0.103828	0.00897486	0.0710893	0.0269015	0.0596553	0.0655847	0.00995758	0.00182983	0.00114112	0.0410961	0.0278178	0.170015	0.0173002	0.00241134	0.0183821	0.00632008	0.00897724	0.0385386	0.0974008	0.125428	2.505414
2844	-29.22429	-49.57748	20.35319	0.0174816	0.0788118	0.0313797	0.051138	0.0507992	0.0101783	0.0388911	0.00559639	0.00230667	0.00266706	0.0554951	0.0194188	0.141959	0.00887571	0.0538085	0.00744859	0.0254073	0.0253102	0.060027	0.127254	0.0496669	0.216377	1.26121	0.140174	0.383555	0.741586	1.34846	2.60719	7.134	1.420738	0.05718783	0.0202352	0.0912258	0.0363224	0.0591929	0.0588008	0.0117815	0.0450169	0.0064779	0.00267001	0.00308716	0.0642363	0.0224775	0.164319	0.0102738	0.0622841	0.00862184	0.0294093	0.0292969	0.0694821	0.147298	0.0574901	0.8639205
2880	-29.11628	-48.44891	19.33263	0.0125411	0.19206	0.0616614	0.0494763	0.0331262	0.0407494	0.0234649	0.0418965	0.142022	0.117026	0.0396654	0.11995	0.063295	0.013171	0.112611	0.00419245	0.00897854	0.0389857	0.173297	0.237531	0.0909915	1.19607	0.934644	0.510821	0.720646	0.902842	1.10761	1.38764	1.95763	0.4857113	0.4265677	0.00775727	0.118798	0.0381404	0.0306034	0.0204901	0.0252054	0.0145141	0.0259149	0.0878473	0.0723862	0.0245349	0.0741945	0.0391509	0.00814688	0.0696553	0.00259323	0.00555365	0.0241145	0.107192	0.146924	0.0562825	1.616693
